"","CLASS","CLASS_AREA","AREA_SQ_KM","AREA_UNITS","NO_POINTS","WPLUS","S_WPLUS","WMINUS","S_WMINUS","CONTRAST","S_CONTRAST","STUDC","GEN_CLASS","WEIGHT","W_STD"
"1",1,15074.81,15074.81,15074.81,52,-0.875579530060502,0.138914846843618,0.436128227601915,0.0701195403597716,-1.31170775766242,0.155608754939597,-8.4295241496636,1,-0.875579530060502,0.138914846843618
"2",2,16236.52,16236.52,16236.52,206,0.436128227601915,0.0701195403597716,-0.875579530060502,0.138914846843618,1.31170775766242,0.155608754939597,8.4295241496636,2,0.436128227601915,0.0701195403597716
