"","CLASS","CLASS_AREA","AREA_SQ_KM","AREA_UNITS","NO_POINTS","WPLUS","S_WPLUS","WMINUS","S_WMINUS","CONTRAST","S_CONTRAST","STUDC","GEN_CLASS","WEIGHT","W_STD"
"54",5400,107.18,16677.05,16677.05,206,0.409018338439456,0.0701076423482667,-0.845816910289849,0.138922084682439,1.2548352487293,0.155609855498125,8.06398312441353,2,0.050938424962934,0.0626503627245913
"55",5500,103.95,16781,16781,206,0.402727096801855,0.0701049267675,-0.838662866149042,0.138923856734726,1.2413899629509,0.155610214083546,7.9775609220896,2,0.050938424962934,0.0626503627245913
"56",5600,112.06,16893.06,16893.06,206,0.395989064102128,0.070102037101363,-0.830892915185979,0.13892579573676,1.22688197928811,0.155610643359807,7.88430632248774,2,0.050938424962934,0.0626503627245913
"57",5700,100.47,16993.53,16993.53,206,0.389986283982091,0.0700994790040414,-0.823874881745248,0.138927560069936,1.21386116572734,0.155611066134847,7.80060953168621,2,0.050938424962934,0.0626503627245913
"58",5800,104.74,17098.27,17098.27,206,0.383766512032122,0.0700968444862941,-0.816505761555231,0.138929426017155,1.20027227358735,0.155611545267026,7.71325978112812,2,0.050938424962934,0.0626503627245913
"59",5900,97.07,17195.34,17195.34,206,0.378036544324705,0.0700944318074398,-0.809627447241673,0.138931180114693,1.18766399156638,0.155612024530462,7.63221219664734,2,0.050938424962934,0.0626503627245913
"60",6000,101.44,17296.78,17296.78,206,0.372083496062218,0.070091939709799,-0.80238856274387,0.138933039217147,1.17447205880609,0.155612561827108,7.54741162934504,2,0.050938424962934,0.0626503627245913
"61",6100,101.74,17398.52,17398.52,206,0.366148227364654,0.0700894696931014,-0.79507525094693,0.138934931124621,1.16122347831158,0.155613138418526,7.4622457339588,2,0.050938424962934,0.0626503627245913
"62",6200,97.76,17496.28,17496.28,206,0.360478138977725,0.0700871236060249,-0.787997282254036,0.138936775348184,1.14847542123176,0.155613728313147,7.38029628671734,2,0.050938424962934,0.0626503627245913
"63",6300,96.68,17592.96,17592.96,206,0.354902132900166,0.0700848293079732,-0.78094788781789,0.138938625122215,1.13585002071806,0.155614346542917,7.29913434044977,2,0.050938424962934,0.0626503627245913
"64",6400,95.25,17688.21,17688.21,206,0.349438840432067,0.0700825936883769,-0.773953822779009,0.138940473285072,1.12339266321108,0.155614989813867,7.21905174144713,2,0.050938424962934,0.0626503627245913
"65",6500,96.49,17784.7,17784.7,206,0.343934691018818,0.0700803535956393,-0.766818475496419,0.138942372123577,1.11075316651524,0.155615676367827,7.13779737646585,2,0.050938424962934,0.0626503627245913
"66",6600,90.01,17874.71,17874.71,206,0.338827354300557,0.0700782859348532,-0.760116103914891,0.138944168098861,1.09894345821545,0.155616348782033,7.06187663967557,2,0.050938424962934,0.0626503627245913
"67",6700,88.65,17963.36,17963.36,206,0.333822555007711,0.0700762699452949,-0.753470799127229,0.138945960682992,1.08729335413494,0.155617041481855,6.98698127005401,2,0.050938424962934,0.0626503627245913
"68",6800,93.37,18056.73,18056.73,206,0.328578229125823,0.0700741682075755,-0.746423597227683,0.138947874713932,1.07500182635351,0.155617804050508,6.90796167516026,2,0.050938424962934,0.0626503627245913
"69",6900,92.28,18149.01,18149.01,206,0.323422008823004,0.0700721124366052,-0.739409523660297,0.138949793161463,1.0628315324833,0.15561859130882,6.82972081641675,2,0.050938424962934,0.0626503627245913
"70",7000,87.1,18236.11,18236.11,206,0.318579494734294,0.0700701913133593,-0.732743735366224,0.138951628836139,1.05132323010052,0.155619365333839,6.7557352379968,2,0.050938424962934,0.0626503627245913
"71",7100,87,18323.11,18323.11,206,0.313765837252924,0.0700682907841619,-0.726040946267285,0.138953487055331,1.03980678352021,0.155620168802921,6.68169679752133,2,0.050938424962934,0.0626503627245913
"72",7200,84.19,18407.3,18407.3,206,0.309129612770502,0.0700664688893155,-0.7195115928523,0.138955309184217,1.0286412056228,0.155620975492055,6.60991362102933,2,0.050938424962934,0.0626503627245913
"73",7300,92.55,18499.85,18499.85,206,0.304057695082867,0.0700644853773627,-0.71228434206952,0.138957339966673,1.01634203715239,0.155621895766014,6.5308421552743,2,0.050938424962934,0.0626503627245913
"74",7400,87.35,18587.2,18587.2,206,0.299294229720523,0.070062631582184,-0.705414911192205,0.13895928383028,1.00470914091273,0.155622796873868,6.45605374723502,2,0.050938424962934,0.0626503627245913
"75",7500,85.65,18672.85,18672.85,206,0.2946454000401,0.0700608308471041,-0.698633039325115,0.138961216033829,0.993278439365215,0.15562371149856,6.38256490479863,2,0.050938424962934,0.0626503627245913
"76",7600,81.72,18754.57,18754.57,207,0.295126474181604,0.0698915824185273,-0.711617241364013,0.140313243459889,1.00674371554562,0.156756625324736,6.42233598394997,2,0.050938424962934,0.0626503627245913
"77",7700,85.13,18839.7,18839.7,207,0.290547155700822,0.0698898201567198,-0.704786703048037,0.140315196437376,0.995333858748858,0.156757587735962,6.34950992245024,2,0.050938424962934,0.0626503627245913
"78",7800,85.31,18925.01,18925.01,207,0.285979095369536,0.0698880702052939,-0.697894595276506,0.140317180558231,0.983873690646041,0.156758583550731,6.27636246998646,2,0.050938424962934,0.0626503627245913
"79",7900,79.93,19004.94,19004.94,207,0.281717967985472,0.0698864449863184,-0.691393743410595,0.140319064591188,0.973111711396067,0.156759545420914,6.20767117423804,2,0.050938424962934,0.0626503627245913
"80",8000,83.33,19088.27,19088.27,208,0.282167082322962,0.0697184168777369,-0.704455843844065,0.141711497816562,0.986622926167027,0.157932916978543,6.247101269592,2,0.050938424962934,0.0626503627245913
"81",8100,85.89,19174.16,19174.16,209,0.282477104350012,0.0695515439163745,-0.717660526210804,0.143146389311683,1.00013763056082,0.159148691587846,6.28429690864764,2,0.050938424962934,0.0626503627245913
"82",8200,82.24,19256.4,19256.4,209,0.278150106730578,0.069549907253513,-0.710833932199703,0.143148368619499,0.988984038930281,0.159149756636308,6.21417248654878,2,0.050938424962934,0.0626503627245913
"83",8300,82.34,19338.74,19338.74,209,0.273836523907193,0.0695482826603749,-0.703952028595086,0.143150377659461,0.97778855250228,0.15915085373649,6.14378452610269,2,0.050938424962934,0.0626503627245913
"84",8400,78.66,19417.4,19417.4,209,0.269733032690496,0.0695467436481035,-0.697333165731934,0.143152322970112,0.96706619842243,0.159151930945856,6.07637112961848,2,0.050938424962934,0.0626503627245913
"85",8500,85.64,19503.04,19503.04,209,0.265284476119425,0.0695450822998293,-0.690076804303402,0.143154470461379,0.955361280422827,0.159153136586018,6.00278009542386,2,0.050938424962934,0.0626503627245913
"86",8600,77,19580.04,19580.04,210,0.266126452335852,0.0693796143072096,-0.704212140826359,0.144633763908039,0.97033859316221,0.160413392656672,6.0489874136569,2,0.050938424962934,0.0626503627245913
"87",8700,80.93,19660.97,19660.97,210,0.261957054515458,0.0693780662723824,-0.697261050703296,0.144635827839467,0.959218105218754,0.160414584045539,5.97961906597252,2,0.050938424962934,0.0626503627245913
"88",8800,76.67,19737.64,19737.64,210,0.258023096948533,0.0693766115276079,-0.690630981946649,0.14463780983803,0.948654078895182,0.160415741938859,5.91372185440972,2,0.050938424962934,0.0626503627245913
"89",8900,75.93,19813.57,19813.57,211,0.258943917470613,0.0692123559200991,-0.705162037549082,0.146164038643629,0.964105955019695,0.16172283822833,5.96147065919355,2,0.050938424962934,0.0626503627245913
"90",9000,80.11,19893.68,19893.68,211,0.25486553634587,0.0692108559570365,-0.698141408320087,0.146166143359475,0.953006944665957,0.161724098534783,5.89279490997434,2,0.050938424962934,0.0626503627245913
"91",9100,74.53,19968.21,19968.21,212,0.255864866452207,0.0690477959673344,-0.713159965404184,0.147741830807589,0.969024831856391,0.163080491470699,5.94200338199554,2,0.050938424962934,0.0626503627245913
"92",9200,75.42,20043.63,20043.63,212,0.25205460091378,0.0690464020113814,-0.706461543195509,0.147743844178087,0.958516144109289,0.163081725288998,5.87752025808347,2,0.050938424962934,0.0626503627245913
"93",9300,76.13,20119.76,20119.76,214,0.257713342021194,0.0687250602885487,-0.744285438932169,0.151052899264222,1.00199878095336,0.165952138545401,6.03787808783941,2,0.050938424962934,0.0626503627245913
"94",9400,76.22,20195.98,20195.98,215,0.258603671145272,0.0685653730826338,-0.760504429869602,0.152794401132991,1.01910810101487,0.167473399092364,6.08519386683506,2,0.050938424962934,0.0626503627245913
"95",9500,76.65,20272.63,20272.63,215,0.254774862221121,0.0685639783680685,-0.753557707504823,0.152796461331684,1.00833256972594,0.167474707717738,6.02080507240167,2,0.050938424962934,0.0626503627245913
"96",9600,72.47,20345.1,20345.1,215,0.251168284862616,0.0685626694548492,-0.746945134348272,0.152798435745597,0.998113419210888,0.167475973229226,5.95974097039437,2,0.050938424962934,0.0626503627245913
"97",9700,74.85,20419.95,20419.95,215,0.247456868319479,0.0685613273865167,-0.740069180305284,0.152800502667159,0.987526048624763,0.167477309592487,5.8964766691539,2,0.050938424962934,0.0626503627245913
"98",9800,76.72,20496.67,20496.67,215,0.243666969739181,0.0685599620421164,-0.732972031361167,0.152802651008256,0.976639001100348,0.167478710737715,5.8314217777198,2,0.050938424962934,0.0626503627245913
"99",9900,75.83,20572.5,20572.5,216,0.244624600560967,0.068401418025818,-0.749531353523887,0.154605981286825,0.994155954084854,0.169061419128093,5.88044249960785,2,0.050938424962934,0.0626503627245913
"100",10000,76.28,20648.78,20648.78,216,0.240884397795724,0.0684000774565139,-0.742374721182429,0.154608152733884,0.983259118978153,0.169062862532968,5.81593795495101,2,0.050938424962934,0.0626503627245913
"101",10100,71.67,20720.45,20720.45,216,0.237382936010243,0.0683988269694549,-0.735603610781574,0.154610221535049,0.972986546791817,0.169064248538579,5.75512892407757,2,0.050938424962934,0.0626503627245913
"102",10200,76.4,20796.85,20796.85,217,0.238331375875056,0.0682413815067982,-0.752527817092028,0.156479146057803,0.990859192967084,0.170712065481428,5.80427159716416,2,0.050938424962934,0.0626503627245913
"103",10300,71.67,20868.52,20868.52,218,0.239501026185236,0.0680851003818506,-0.770450043761515,0.158417574382207,1.00995106994675,0.172428851318881,5.85720465120423,2,0.050938424962934,0.0626503627245913
"104",10400,70.66,20939.18,20939.18,218,0.236085161296636,0.0680838876914282,-0.763634474932395,0.158419649276924,0.999719636229031,0.172430278780157,5.79781952045465,2,0.050938424962934,0.0626503627245913
"105",10500,72.57,21011.75,21011.75,219,0.237213825646088,0.0679286664977563,-0.782001258145429,0.160432185107943,1.01921508379152,0.174220520463786,5.85014372060364,2,0.050938424962934,0.0626503627245913
"106",10600,70.86,21082.61,21082.61,220,0.238415448844174,0.0677745319915416,-0.801144878435283,0.16252359203223,1.03956032727946,0.176088912637142,5.90361035065069,2,0.050938424962934,0.0626503627245913
"107",10700,70.78,21153.39,21153.39,220,0.235028518627813,0.0677733363261412,-0.794175111177403,0.162525703471149,1.02920362980522,0.176090401230641,5.84474578178273,2,0.050938424962934,0.0626503627245913
"108",10800,68.19,21221.58,21221.58,220,0.231776337448144,0.0677721920154328,-0.787414124888976,0.162527765744685,1.01919046233712,0.176091864231531,5.78783390581328,2,0.050938424962934,0.0626503627245913
"109",10900,67.02,21288.6,21288.6,221,0.233172850301167,0.0676191772304517,-0.807492697131469,0.164703278446274,1.04066554743264,0.178043598762422,5.84500400276274,2,0.050938424962934,0.0626503627245913
"110",11000,66.69,21355.29,21355.29,222,0.234574323656698,0.0674672010203301,-0.828291551006406,0.166968810928612,1.0628658746631,0.180084444182257,5.90204156438642,2,0.050938424962934,0.0626503627245913
"111",11100,68.61,21423.9,21423.9,223,0.23587460193726,0.0673162145522845,-0.849623599692432,0.16933081932864,1.08549820162969,0.182220742826271,5.95705068914469,2,0.050938424962934,0.0626503627245913
"112",11200,67.18,21491.08,21491.08,224,0.2372321787088,0.067166261947283,-0.871871350539625,0.171796242371245,1.10910352924843,0.184459360393693,6.01272565881859,2,0.050938424962934,0.0626503627245913
"113",11300,66.27,21557.35,21557.35,224,0.234120939997983,0.0671651745896983,-0.865076572156701,0.171798270002953,1.09919751215468,0.184460852902919,5.95897446453415,2,0.050938424962934,0.0626503627245913
"114",11400,64.1,21621.45,21621.45,224,0.231120759889923,0.0671641292289552,-0.858460067511433,0.171800257696849,1.08958082740136,0.184462323523769,5.90679335805372,2,0.050938424962934,0.0626503627245913
"115",11500,67.08,21688.53,21688.53,224,0.227990710612386,0.0671630419379847,-0.851488762021422,0.171802366230139,1.07947947263381,0.18446389143851,5.8519825436603,2,0.050938424962934,0.0626503627245913
"116",11600,63.33,21751.86,21751.86,224,0.225044605694458,0.0671620216325746,-0.844862274927057,0.171804384118461,1.06990688062152,0.184465399335751,5.8000410075504,2,0.050938424962934,0.0626503627245913
"117",11700,62.35,21814.21,21814.21,225,0.226653213445731,0.0670131619834032,-0.868253780673084,0.174380883500671,1.09490699411881,0.18681396203038,5.86094841209329,2,0.050938424962934,0.0626503627245913
"118",11800,63.63,21877.84,21877.84,226,0.228191024066646,0.0668652691034391,-0.892385820468845,0.177077288545319,1.12057684453549,0.189281088148915,5.92017330148635,2,0.050938424962934,0.0626503627245913
"119",11900,64.53,21942.37,21942.37,226,0.22521510932986,0.0668642428553445,-0.885498350577412,0.177079364242875,1.11071345990727,0.189282667493036,5.86801461865565,2,0.050938424962934,0.0626503627245913
"120",12000,62.82,22005.19,22005.19,227,0.22678747127902,0.0667173428862888,-0.910604034149857,0.179905196145975,1.13739150542888,0.191877782565175,5.92768735506176,2,0.050938424962934,0.0626503627245913
"121",12100,62,22067.19,22067.19,227,0.223944631093041,0.0667163659911754,-0.903897057360802,0.179907212595747,1.12784168845384,0.191879333527715,5.87786953247334,2,0.050938424962934,0.0626503627245913
"122",12200,61.67,22128.86,22128.86,227,0.221124916842775,0.0667153997683242,-0.897180853552038,0.179909245394537,1.11830577039481,0.191880903543523,5.82812437164261,2,0.050938424962934,0.0626503627245913
"123",12300,63.86,22192.72,22192.72,227,0.218213425253287,0.0667144049366092,-0.890178278756234,0.179911379433378,1.10839170400952,0.191882558549929,5.77640673746339,2,0.050938424962934,0.0626503627245913
"124",12400,65.02,22257.74,22257.74,228,0.219698734382097,0.0665684466876486,-0.915898413580011,0.182877428818428,1.13559714796211,0.194616320142082,5.83505611005824,2,0.050938424962934,0.0626503627245913
"125",12500,61.7,22319.44,22319.44,228,0.216901889863439,0.0665674944256485,-0.909037296496297,0.182879514815147,1.12593918635974,0.194617954601143,5.78538187120134,2,0.050938424962934,0.0626503627245913
"126",12600,61.52,22380.96,22380.96,228,0.214120971164253,0.0665665502095262,-0.902149003161312,0.182881623497174,1.11626997432557,0.194619613142559,5.73564994966821,2,0.050938424962934,0.0626503627245913
"127",12700,59.66,22440.62,22440.62,228,0.21143149720893,0.0665656395236033,-0.895423344420061,0.182883696431378,1.10685484162899,0.194621249573603,5.68722502837695,2,0.050938424962934,0.0626503627245913
"128",12800,63.29,22503.91,22503.91,228,0.208586267542042,0.0665646787459709,-0.888238669060085,0.182885926270017,1.09682493660213,0.19462301632694,5.63563836026264,2,0.050938424962934,0.0626503627245913
"129",12900,62.33,22566.24,22566.24,228,0.205792084954086,0.0665637378492542,-0.88111216019468,0.182888153912255,1.08690424514877,0.194624787830062,5.58461364180293,2,0.050938424962934,0.0626503627245913
"130",13000,63.13,22629.37,22629.37,228,0.202969975333601,0.0665627901999421,-0.873842039125263,0.182890442834925,1.07681201445886,0.194626614622863,5.53270690416855,2,0.050938424962934,0.0626503627245913
"131",13100,60.42,22689.79,22689.79,228,0.200276449664463,0.0665618882068586,-0.866834152411887,0.182892664975636,1.06711060207635,0.194628394289098,5.48281049111098,2,0.050938424962934,0.0626503627245913
"132",13200,60.74,22750.53,22750.53,228,0.197575951494738,0.0665609863023371,-0.859739297994945,0.182894930585032,1.05731524948968,0.194630214846626,5.43243118918036,2,0.050938424962934,0.0626503627245913
"133",13300,62.85,22813.38,22813.38,228,0.194789298747074,0.0665600581612692,-0.852344602926875,0.182897309082805,1.04713390167395,0.194632132527398,5.3800669400082,2,0.050938424962934,0.0626503627245913
"134",13400,60.89,22874.27,22874.27,228,0.192096934582524,0.0665591638656149,-0.845127983291055,0.182899647292487,1.03722491787358,0.194634023937764,5.32910380666662,2,0.050938424962934,0.0626503627245913
"135",13500,58.81,22933.08,22933.08,228,0.18950340504195,0.0665583046613741,-0.838108090312952,0.182901937980816,1.0276114953549,0.194635882705463,5.27966108340855,2,0.050938424962934,0.0626503627245913
"136",13600,63.48,22996.56,22996.56,229,0.19113175184662,0.0664133598677909,-0.864497291535756,0.186020018988101,1.05562904338238,0.197520079569806,5.34441382203527,2,0.050938424962934,0.0626503627245913
"137",13700,60.24,23056.8,23056.8,229,0.18848937617285,0.0664124872545068,-0.857200438194712,0.186022394710791,1.04568981436756,0.197522023575264,5.29404162351095,2,0.050938424962934,0.0626503627245913
"138",13800,60.08,23116.88,23116.88,229,0.18586095482643,0.0664116215226741,-0.849869544121498,0.186024799006473,1.03573049894793,0.197523996817272,5.24356794939744,2,0.050938424962934,0.0626503627245913
"139",13900,59.91,23176.79,23176.79,229,0.183246832064968,0.0664107627432845,-0.842505484437372,0.186027231958597,1.02575231650234,0.197525999398364,5.19299899571012,2,0.050938424962934,0.0626503627245913
